143,O=C(NC1=C(C)C=CC=C1C)C(C=C2)=CC=C2C3=NOC(C3)(C(F)(F)F)C4=CC(Cl)=CC(Cl)=C4,,,,,,,,,,0,,,
144,O=C(NC1=C(Cl)C=CC=C1Cl)C(C=C2)=CC=C2C3=NOC(C3)(C(F)(F)F)C4=CC(Cl)=CC(Cl)=C4,,,,,,,,,,0,,,
145,O=C(NC1=CC=C(C(F)(F)F)C=C1Cl)C(C=C2)=CC=C2C3=NOC(C3)(C(F)(F)F)C4=CC(Cl)=CC(Cl)=C4,,,,,,,,,,0,,,
146,O=C(NC1=C(C(F)(F)F)C=CC=C1)C(C=C2)=CC=C2C3=NOC(C3)(C(F)(F)F)C4=CC(Cl)=CC(Cl)=C4,,,,,,,,,,0,,,
147,O=C(NC1=CC=C(Cl)C=C1)C(C=C2)=CC=C2C3=NOC(C3)(C(F)(F)F)C4=CC(Cl)=CC(Cl)=C4,,,,,,,,,,0,,,
148,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=CC=CC=C4)=O,,,,,,,,100%,,1,,,
149,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=NC=CC=C4)=O,,,,,,,,100%,,1,,,
150,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=NC=NN4)=O,,,,,,,,10%,,1,,,
151,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=CN=CN=C4)=O,,,,,,,,100%,,1,,,
152,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=NC=CS4)=O,,,,,100%,,,,,1,,,
153,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=CC=CC5=C4N=CC=C5)=O,,,,,,,,,,0,,,
154,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=NC(C=CC=C5)=C5S4)=O,,,,,20%,,,,,0,,,
155,CC1=CC(C2=NOC(C2)(C(F)(F)F)C3=CC(Cl)=CC(Cl)=C3)=CC=C1C(NC4=NC(C=CC=C5)=C5N4)=O,,,,,15%,,,,,0,,,
156,ClC1=CC(Cl)=CC(C2(CC(C3=CC=C(C(NC4=NC=CC=C4)=O)C(C)=C3)=NO2)C(F)(F)F)=C1,,,,,,,,,30%,1,,,
157,ClC1=CC(Cl)=CC(C2(CC(C3=CC=C(C(NC4=CN=CC=C4)=O)C(C)=C3)=NO2)C(F)(F)F)=C1,,,,,,,,100%,,1,,,
158,ClC1=CC(Cl)=CC(C2(CC(C3=CC=C(C(NC4=CC=NC=C4)=O)C(C)=C3)=NO2)C(F)(F)F)=C1,,,,,,,,0%,,0,,,
159,ClC1=CC(Cl)=CC(C2(CC(C3=CC=C(C(NCC4=NC=CC=C4)=O)C(C)=C3)=NO2)C(F)(F)F)=C1,,,,,,,,20%,,1,,,
160,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(N)=C3)=NO2)=CC(Cl)=C1,,,,,100,,,,,1,,,唐
161,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NC(C4=CC=C(C(F)(F)F)C=C4)=O)=C3)=NO2)=CC(Cl)=C1,,,90,,,,,,,0,,,
162,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NC(C4=CC=C(F)C=C4)=O)=C3)=NO2)=CC(Cl)=C1,,,63,,,,,,,0,,,
163,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(/N=C/C4=CC([N+]([O-])=O)=CC=C4O)=C3)=NO2)=CC(Cl)=C1,,,30,,,,,,,0,,,
164,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(/N=C/C4=CC=C(Br)S4)=C3)=NO2)=CC(Cl)=C1,,,0,,,,,,,0,,,
165,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NC(C4=CC=CC(C(F)(F)F)=C4)=O)=C3)=NO2)=CC(Cl)=C1,,,0,,,,,,,0,,,
166,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NS(=O)(NS(=O)(C4=CC=C(C(F)(F)F)C=C4)=O)=O)=C3)=NO2)=CC(Cl)=C1,,,0,,,,,,,0,,,
167,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NS(=O)(NC(C4=CC=C(F)C=C4)=O)=O)=C3)=NO2)=CC(Cl)=C1,,,0,,,,,,,0,,,
168,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NS(=O)(NC(C4=CC=CC(C(F)(F)F)=C4)=O)=O)=C3)=NO2)=CC(Cl)=C1,,,0,,,,,,,0,,,
169,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NS(=O)(NS(=O)(C(F)(F)F)=O)=O)=C3)=NO2)=CC(Cl)=C1,,,10,,,,,,,0,,,
170,ClC1=CC(Cl)=CC(C2(C(F)(F)F)CC(C3=CC(C)=C(C4=NC(C(NCC)=O)CO4)C=C3)=NO2)=C1,,,100,,57,17,,,,1,,,
171,ClC1=CC(Cl)=CC(C2(C(F)(F)F)CC(C3=CC=C(C(NP(OC)(OC)=O)=O)C([N+]([O-])=O)=C3)=NO2)=C1,,,70,,23,,,,,0,,,
172,ClC1=CC(Cl)=CC(C2(C(F)(F)F)CC(C3=CC=C(C=C3)NC(CC(NC4=CC=C(C(C)(C)C)C=C4)=O)=O)=NO2)=C1,,,0,,,,,,,0,,,
173,CC1=CC(C2=NOC(C3=CC(Cl)=CC(Cl)=C3)(C(F)(F)F)C2)=CC=C1C(NCCNS(C4=CC=C(Br)C=C4)(=O)=O)=O,,,,,0,,,,,0,,,
174,ClC1=CC(Cl)=CC(C2(C(F)(F)F)CC(C3=CC=C(C(NC(NC4=CC=C(F)C=C4)=S)=O)C=C3)=NO2)=C1,,,,,,,,,,0,,,
175,O=C(NC1=C(C(F)(F)F)C=C(C(F)(C(F)(F)F)C(F)(F)F)C=C1)C(C=C2)=CC=C2C3=NOC(C3)(C(F)(F)F)C4=CC(Cl)=CC(Cl)=C4,,,,,,,,,,0,,,
176,ClC1=CC(C2(C(F)(F)F)CC(C3=CC=C(Br)C(NS(=O)(N)=O)=C3)=NO2)=CC(Cl)=C1,,,10,,,,,,,0,,,
